,,,,,,,,,
Anzahl,GUID,NameDeutsch,DCL,ItemTyp,ausgerüstet in,Beeinflusst Gebäude,Buffs,Expedition,Seltenheit
0,190747,Gemüsezüchterin,,GuildhouseItem,, Getreidefarm  Paprikafarm  Hacienda- Getreidefarm ,Unterhaltskosten(-50%) ,Expedition: Weiblich Geschick (20) ,Ungewöhnlich
0,190751,Preisgekrönter Produzent,,GuildhouseItem,, Getreidefarm  Paprikafarm  Weinberg  Hacienda- Getreidefarm ,Produktion(40%) Zusatzprodukte:  Sekt(8) ,Expedition: Männlich Geschick (40) Heilkunst (20) ,Episch
0,190749,Erfahrener Pflanzer,,GuildhouseItem,, Getreidefarm  Paprikafarm  Weinberg  Hacienda- Getreidefarm ,Produktion(50%) Anzahl Module(25%) ,Expedition: Männlich Geschick (30) ,Selten
0,125131,Meister der Gewürze,Land of Lions,GuildhouseItem,, Gewürzfarm  Hacienda- Gewürzfarm ,Produktion(20%) Fruchtbarkeit bereitgestellt(Gewürz-Fruchtbarkeit) ,Expedition: Männlich PerkJackOfAllTraits ,Selten
0,190907,Owens vollautomatische Glasblasmaschine,,GuildhouseItem,, Glashütte  Glühbirnenfabrik  Laternenmacher ,Produktion(40%) Brandgefahr(-30%) ,Expedition: Geschick (20) ,Episch
0,190906,Mechanische Glaspresse,,GuildhouseItem,, Glashütte  Glühbirnenfabrik  Laternenmacher ,Produktion(35%) ,Expedition: Geschick (15) ,Selten
0,190905,Glasmacherpfeife,,GuildhouseItem,, Glashütte  Glühbirnenfabrik  Laternenmacher ,Produktion(30%) Brandgefahr(30%) ,Expedition: Geschick (10) ,Ungewöhnlich
0,191351,Elektriker,,GuildhouseItem,, Glühbirnenfabrik  Kabelfabrik ,Arbeitskräfte(-20%) ,Expedition: Männlich Geschick (10) ,Gewöhnlich
0,191352,Physiker,,GuildhouseItem,, Glühbirnenfabrik  Motorenfabrik ,Produktion(20%) ,Expedition: Männlich Geschick (20) ,Ungewöhnlich
0,191355,"Prof. Ram Devi, Leiter des Stroms",,GuildhouseItem,, Glühbirnenfabrik  Phonographenfabrik  Chemiefabrik: Filmrollen  Ventilator-Fabrik ,Produktion(50%) Zusatzprodukte:  Taschenuhren(16) Brillen(14) Hochräder(15) Dampfwagen(17) Nähmaschinen(13) liefert Elektrizität ,Expedition: Männlich Geschick (55) Redegabe (25) ,Legendär
0,191353,Wissenschaftsgenie,,GuildhouseItem,, Glühbirnenfabrik  Phonographenfabrik  Ventilator-Fabrik ,Zusatzprodukte:  Glühfäden(5) Ersatzarbeitskräfte(Arbeiter--Arbeitskraft) ,Expedition: Weiblich Geschick (30) ,Selten
0,2223,Helium-Experte,Empire of the Skies,GuildhouseItem,, Goldmine ,Produktion(-25%) Zusatzprodukte:  Helium(3) Produkt nicht benötigt(Schmiermittel) Produkt ersetzen(Rohstoffvorkommen => Schmiermittel) Unterhaltskosten(100%) Arbeitskräfte(100%) ,Expedition: Weiblich Geschick (5) Kampfkraft (1) ,Selten
0,190626,Goldschmied Gilbert,,GuildhouseItem,, Goldschmiede ,Produkt ersetzen(Goldbarren => Gold) Attraktivität(5) ,Expedition: Männlich Geschick (40) Redegabe (20) ,Episch
0,190623,Juwelier,,GuildhouseItem,, Goldschmiede ,Produktion(10%) ,Expedition: Männlich Geschick (10) ,Gewöhnlich
0,190627,"Francois Strindberg, Juwelier der Krone",,GuildhouseItem,, Goldschmiede ,Produktion(50%) Zusatzprodukte:  Taschenuhren(4) Produkt nicht benötigt(Perlen) ,Expedition: Männlich Geschick (50) Redegabe (30) ,Legendär
0,190625,Illustrer Gemmologe,,GuildhouseItem,, Goldschmiede ,Produkt ersetzen(Goldbarren => Gold) Attraktivität(3) ,Expedition: Männlich Geschick (30) Redegabe (10) ,Selten
0,190624,Edelsteinschleiferin,,GuildhouseItem,, Goldschmiede ,Produktion(10%) Unterhaltskosten(-5%) ,Expedition: Weiblich Geschick (20) ,Ungewöhnlich
0,191405,Tatiana die Geschmackstesterin,,GuildhouseItem,, Großküche ,Produktion(40%) Ersatzarbeitskräfte(Arbeiter--Arbeitskraft) ,Expedition: Weiblich Heilkunst (20) Geschick (20) ,Episch
0,191395,Püriererin,,GuildhouseItem,, Großküche ,Unterhaltskosten(-20%) ,Expedition: Weiblich Heilkunst (5) ,Gewöhnlich
0,191408,"Marcel Forcas, Koch für Berühmtheiten",,GuildhouseItem,, Großküche ,Produktion(100%) Zusatzprodukte:  Wurst(5) Produkt ersetzen(Rindfleisch => Schweine) ,Expedition: Männlich Heilkunst (25) Geschick (25) Redegabe (25) ,Legendär
0,191400,Rezeptarchivarin,,GuildhouseItem,, Großküche ,Produktion(30%) Produkt ersetzen(Rindfleisch => Schweine) ,Expedition: Weiblich Heilkunst (15) Geschick (15) ,Selten
0,191399,Suppenköchin,,GuildhouseItem,, Großküche ,Arbeitskräfte(-40%) ,Expedition: Weiblich Heilkunst (10) ,Ungewöhnlich
0,1897,Synthesechemikerin,The Passage,GuildhouseItem,, Hacienda-Düngerwerk ,Produktion(-90%) Zusatzprodukte:  Dünger(1) Produkt ersetzen(Mist => Arktis-Gas) Attraktivität(10) Unterhaltskosten(600%) Arbeitskräfte(320%) Ersatzarbeitskräfte(Obrero--Arbeitskraft) ,Expedition: Weiblich Geschick (25) ,Selten
0,125115,Blumenmädchen,Land of Lions,GuildhouseItem,, Hibiskusfarm  Indigofarm  Flachsfarm  Orchideenzuchtbetrieb ,Arbeitskräfte(-50%) ,Expedition: Weiblich Redegabe (10) ,Ungewöhnlich
0,958,Verbrennungschemiker,Empire of the Skies,GuildhouseItem,, Hochofen  Aluminiumschmelzhütte  Hochofen ,Produktion(25%) Zusatzprodukte: (2) Produkt ersetzen(Kohle => Arktis-Gas) ,Expedition: Männlich Geschick (25) ,Selten
0,191413,Mechaniker,,GuildhouseItem,, Hochrad--Werkhalle ,Arbeitskräfte(-20%) ,Expedition: Männlich Geschick (15) ,Gewöhnlich
0,191415,Velozipedistin,,GuildhouseItem,, Hochrad--Werkhalle ,Produktion(20%) ,Expedition: Weiblich Geschick (25) ,Ungewöhnlich
0,191424,Dario der Maschinenbauer,,GuildhouseItem,, Hochrad--Werkhalle  Nähmaschinenfabrik ,Zusatzprodukte:  Taschenuhren(8) Phonographen(8) Produkt ersetzen(Stahl => Eisen) ,Expedition: Männlich Geschick (45) ,Episch
0,191419,Zeichnerin,,GuildhouseItem,, Hochrad--Werkhalle  Nähmaschinenfabrik ,Produktion(30%) Ersatzarbeitskräfte(Arbeiter--Arbeitskraft) ,Expedition: Weiblich Geschick (35) ,Selten
0,191422,"Bruno Ironbright, Ingenieurstitan",,GuildhouseItem,, Hochrad--Werkhalle  Nähmaschinenfabrik  Dampfwagenfabrik  Motorenfabrik  Ventilator-Fabrik  Motorroller-Fabrik  Nähmaschinenfabrik ,Produktion(50%) Zusatzprodukte:  Schwere Geschütze(3) Dampfmaschinen(3) ,Expedition: Männlich Geschick (55) Redegabe (25) ,Legendär
0,190921,Gekreuztes Hopfensaatgut,,GuildhouseItem,, Hopfenplantage ,Produktion(25%) Fruchtbarkeit bereitgestellt(Hopfen--Fruchtbarkeit) ,,Episch
0,190920,Qualitäts-Hopfensaatgut,,GuildhouseItem,, Hopfenplantage ,Fruchtbarkeit bereitgestellt(Hopfen--Fruchtbarkeit) ,,Selten
0,190919,Hopfensaatgut,,GuildhouseItem,, Hopfenplantage ,Produktion(-15%) Fruchtbarkeit bereitgestellt(Hopfen--Fruchtbarkeit) ,,Ungewöhnlich
0,191349,Hutmeister,,GuildhouseItem,, Hutmacherei ,Produkt ersetzen(Filz => Alpakawolle) Ersatzarbeitskräfte(Jornalero--Arbeitskraft) ,Expedition: Männlich Geschick (25) Redegabe (15) ,Selten
0,191344,Hutmacher,,GuildhouseItem,, Hutmacherei ,Arbeitskräfte(-50%) ,Expedition: Männlich Geschick (15) ,Ungewöhnlich
0,191342,Putzmacher,,GuildhouseItem,, Hutmacherei  Alpaca Farm  Baumwollplantage  Baumwollweberei  Filzfabrik ,Produktion(10%) ,Expedition: Männlich Geschick (5) ,Gewöhnlich
0,125047,Queenby-Imkeranzug,Land of Lions,GuildhouseItem,, Imkerei ,Produktion(40%) Arbeitskräfte(-50%) ,Expedition: Kampfkraft (20) ,Episch
0,125046,Bienenkorb-Räuchergerät,Land of Lions,GuildhouseItem,, Imkerei ,Arbeitskräfte(-35%) ,Expedition: Kampfkraft (5) ,Selten
0,190743,"Steen, der wilde Grenzer",,GuildhouseItem,, Jagdhütte ,Produktion(40%) Zusatzprodukte:  Rindfleisch(4) ,Expedition: Männlich Jagdglück (45) Kampfkraft (20) ,Episch
0,190855,Marderverstümmler,,GuildhouseItem,, Jagdhütte ,Produktion(40%) Arbeitskräfte(-50%) ,Expedition: Jagdglück (40) ,Episch
0,190734,Wilderer,,GuildhouseItem,, Jagdhütte ,Produktion(10%) ,Expedition: Männlich Jagdglück (15) ,Gewöhnlich
0,190737,Erfahrene Jägerin,,GuildhouseItem,, Jagdhütte ,Produktion(30%) Zusatzprodukte:  Wolle(5) ,Expedition: Weiblich Jagdglück (35) Kampfkraft (10) ,Selten
0,190854,Fangeisen,,GuildhouseItem,, Jagdhütte ,Produktion(35%) Arbeitskräfte(-25%) ,Expedition: Jagdglück (30) ,Selten
0,190736,Fallensteller,,GuildhouseItem,, Jagdhütte ,Unterhaltskosten(-40%) ,Expedition: Männlich Jagdglück (25) ,Ungewöhnlich
0,190853,Falle,,GuildhouseItem,, Jagdhütte ,Produktion(25%) ,Expedition: Jagdglück (20) ,Ungewöhnlich
0,190948,Gekreuzte Kaffeebohnen,,GuildhouseItem,, Kaffeeplantage  Hacienda- Kaffeeplantage ,Produktion(25%) Fruchtbarkeit bereitgestellt(Kaffee--Fruchtbarkeit) ,,Episch
0,190947,Qualitäts-Kaffeebohnen,,GuildhouseItem,, Kaffeeplantage  Hacienda- Kaffeeplantage ,Fruchtbarkeit bereitgestellt(Kaffee--Fruchtbarkeit) ,,Selten
0,190946,Kaffeebohnen,,GuildhouseItem,, Kaffeeplantage  Hacienda- Kaffeeplantage ,Produktion(-15%) Fruchtbarkeit bereitgestellt(Kaffee--Fruchtbarkeit) ,,Ungewöhnlich
0,191369,Bohnenmahler,,GuildhouseItem,, Kaffeerösterei ,Produktion(30%) Arbeitskräfte(-50%) Ersatzarbeitskräfte(Jornalero--Arbeitskraft) ,Expedition: Weiblich Redegabe (15) ,Selten
0,191370,Cecilia die Kaffeessieurin,,GuildhouseItem,, Kaffeerösterei  Fortschrittliche Kaffeerösterei ,Produktion(40%) Zusatzprodukte:  Schokolade(4) ,Expedition: Weiblich Redegabe (20) ,Episch
0,191367,Bohnensortiererin,,GuildhouseItem,, Kaffeerösterei  Fortschrittliche Kaffeerösterei ,Arbeitskräfte(-20%) ,Expedition: Weiblich Redegabe (5) ,Gewöhnlich
0,191371,"Marco de la Mocha, Sommelier des Kaffees",,GuildhouseItem,, Kaffeerösterei  Fortschrittliche Kaffeerösterei ,Produktion(50%) Zusatzprodukte:  Kaffeebohnen(2) Attraktivität(10) ,Expedition: Männlich Redegabe (25) ,Legendär
0,191368,Röster,,GuildhouseItem,, Kaffeerösterei  Fortschrittliche Kaffeerösterei ,Unterhaltskosten(-20%) ,Expedition: Männlich Redegabe (10) ,Ungewöhnlich
0,190942,Gekreuzte Kakaobohnen,,GuildhouseItem,, Kakaoplantage  Hacienda- Kakaoplantage ,Produktion(25%) Fruchtbarkeit bereitgestellt(Kakao--Fruchtbarkeit) ,,Episch
0,190941,Qualitäts-Kakaobohnen,,GuildhouseItem,, Kakaoplantage  Hacienda- Kakaoplantage ,Fruchtbarkeit bereitgestellt(Kakao--Fruchtbarkeit) ,,Selten
0,190940,Kakaobohnen,,GuildhouseItem,, Kakaoplantage  Hacienda- Kakaoplantage ,Produktion(-15%) Fruchtbarkeit bereitgestellt(Kakao--Fruchtbarkeit) ,,Ungewöhnlich
0,190692,Gartenbauer Hermann,,GuildhouseItem,, Kakaoplantage  Kautschukplantage  Baumwollplantage  Kaffeeplantage  Bananenplantage  Hacienda- Kaffeeplantage  Hacienda- Kautschukplantage  Hacienda- Kakaoplantage  Kräutergarten ,Produktion(20%) Zusatzprodukte:  Paprika(12) Kartoffeln(11) Trauben(13) Anzahl Module(-20%) ,Expedition: Männlich Geschick (40) ,Episch
0,190686,Pflückerin,,GuildhouseItem,, Kakaoplantage  Kautschukplantage  Baumwollplantage  Kaffeeplantage  Bananenplantage  Hacienda- Kakaoplantage  Hacienda- Kautschukplantage  Hacienda- Kaffeeplantage ,Produktion(7%) ,Expedition: Weiblich Geschick (10) ,Gewöhnlich
0,190690,Baumpflegerin,,GuildhouseItem,, Kakaoplantage  Kautschukplantage  Baumwollplantage  Kaffeeplantage  Bananenplantage  Hacienda- Kakaoplantage  Hacienda- Kautschukplantage  Hacienda- Kaffeeplantage ,Produktion(15%) Zusatzprodukte:  Tabak(5) Anzahl Module(-10%) ,Expedition: Weiblich Geschick (30) ,Selten
0,190688,Baumchirurg,,GuildhouseItem,, Kakaoplantage  Kautschukplantage  Baumwollplantage  Kaffeeplantage  Bananenplantage  Hacienda- Kakaoplantage  Hacienda- Kautschukplantage  Hacienda- Kaffeeplantage ,Produktion(12%) ,Expedition: Männlich Geschick (20) ,Ungewöhnlich
0,1895,Militär-Logistiker,Empire of the Skies,GuildhouseItem,, Kanonengießerei ,Produktion(-50%) Zusatzprodukte:  Aluminiumprofile(5) Produkt ersetzen(Stahl => Bauxit) Unterhaltskosten(100%) Arbeitskräfte(150%) ,Expedition: Männlich Geschick (25) ,Ungewöhnlich
0,190700,Schweißerin,,GuildhouseItem,, Kanonengießerei  Geschützfabrik  Bombenfabrik  Seeminenfabrik  Bombenfabrik  Seeminenfabrik ,Unterhaltskosten(-30%) ,Expedition: Weiblich Geschick (10) ,Gewöhnlich
0,190702,Eisenschmied,,GuildhouseItem,, Kanonengießerei  Geschützfabrik  Bombenfabrik  Seeminenfabrik  Bombenfabrik  Seeminenfabrik ,Produktion(20%) ,Expedition: Männlich Geschick (20) ,Ungewöhnlich
0,190924,Gekreuzte Kartoffelkeimlinge,,GuildhouseItem,, Kartoffelhof  Hacienda- Kartoffelhof ,Produktion(25%) Fruchtbarkeit bereitgestellt(Kartoffel--Fruchtbarkeit) ,,Episch
0,190923,Qualitäts-Kartoffelkeimlinge,,GuildhouseItem,, Kartoffelhof  Hacienda- Kartoffelhof ,Fruchtbarkeit bereitgestellt(Kartoffel--Fruchtbarkeit) ,,Selten
0,190922,Kartoffelkeimlinge,,GuildhouseItem,, Kartoffelhof  Hacienda- Kartoffelhof ,Produktion(-15%) Fruchtbarkeit bereitgestellt(Kartoffel--Fruchtbarkeit) ,,Ungewöhnlich
0,190750,Yvonne die Freisassin,,GuildhouseItem,, Kartoffelhof  Hopfenplantage  Hacienda- Kartoffelhof ,Produktion(40%) Zusatzprodukte:  Schnaps(4) ,Expedition: Weiblich Geschick (40) Glaube (20) ,Episch
0,190744,Ackermann,,GuildhouseItem,, Kartoffelhof  Hopfenplantage  Hacienda- Kartoffelhof ,Produktion(10%) ,Expedition: Männlich Geschick (10) ,Gewöhnlich
0,190748,Sonnige Siedlerin,,GuildhouseItem,, Kartoffelhof  Hopfenplantage  Hacienda- Kartoffelhof ,Produktion(50%) Anzahl Module(25%) ,Expedition: Weiblich Geschick (30) ,Selten
0,190746,Landwirt,,GuildhouseItem,, Kartoffelhof  Hopfenplantage  Hacienda- Kartoffelhof ,Unterhaltskosten(-75%) ,Expedition: Männlich Geschick (20) ,Ungewöhnlich
0,190945,Gekreuzte Kautschuksetzlinge,,GuildhouseItem,, Kautschukplantage  Hacienda- Kautschukplantage ,Produktion(25%) Fruchtbarkeit bereitgestellt(Kautschuk--Fruchtbarkeit) ,,Episch
0,190944,Qualitäts-Kautschuksetzlinge,,GuildhouseItem,, Kautschukplantage  Hacienda- Kautschukplantage ,Fruchtbarkeit bereitgestellt(Kautschuk--Fruchtbarkeit) ,,Selten
0,190943,Kautschuksetzlinge,,GuildhouseItem,, Kautschukplantage  Hacienda- Kautschukplantage ,Produktion(-15%) Fruchtbarkeit bereitgestellt(Kautschuk--Fruchtbarkeit) ,,Ungewöhnlich
0,125055,Ketemas industrielle Köhlerei,Land of Lions,GuildhouseItem,, Keramikwerkstatt  Pfeifenmacherei ,Produktion(40%) Arbeitskräfte(-35%) ,,Episch
0,125054,Töpferscheibe,Land of Lions,GuildhouseItem,, Keramikwerkstatt  Pfeifenmacherei ,Produktion(30%) ,Expedition: Geschick (10) ,Selten
0,191406,Michel der Sternekoch,,GuildhouseItem,, Konservenfabrik ,Zusatzprodukte:  Wurst(2) Produkt ersetzen(Gulasch => Schweine) ,Expedition: Männlich Geschick (20) Kampfkraft (20) ,Episch
0,191394,Konservenverarbeiterin,,GuildhouseItem,, Konservenfabrik ,Arbeitskräfte(-20%) ,Expedition: Weiblich Geschick (5) ,Gewöhnlich
0,191407,"Mrs. Mayson, Koryphäe der Hauswirtschaft",,GuildhouseItem,, Konservenfabrik ,Produktion(50%) Zusatzprodukte:  Tortillas(3) Produkt ersetzen(Eisen => Mehl) ,Expedition: Weiblich Geschick (25) Redegabe (25) Glaube (25) ,Legendär
0,191404,Kaltmamsell,,GuildhouseItem,, Konservenfabrik ,Produktion(30%) Ersatzarbeitskräfte(Arbeiter--Arbeitskraft) ,Expedition: Weiblich Geschick (15) Kampfkraft (15) ,Selten
0,191398,Küchenmädchen,,GuildhouseItem,, Konservenfabrik  Eisenmine  Rinderfarm  Paprikafarm  Großküche ,Produktion(20%) ,Expedition: Weiblich Geschick (10) ,Ungewöhnlich
0,8156,Kunstpelz-Rahmenweb- stuhl,,GuildhouseItem,, Kostümhändler ,Zusatzprodukte:  Pelzmäntel(5) Produkt ersetzen(Nandufedern => Zelluloid) Unterhaltskosten(190%) Arbeitskräfte(170%) ,Expedition: Geschick (25) ,Legendär
0,191377,Fenja die Temperamentvolle,,GuildhouseItem,, Kraftwerk  Elektrizitätswerk ,Unterhaltskosten(-25%) Arbeitskräfte(-80%) Brandgefahr(-100%) Aufstandsgefahr(-100%) ,Expedition: Weiblich Geschick (40) Gefechtskunde (20) ,Episch
0,191373,Leitungsmonteur,,GuildhouseItem,, Kraftwerk  Elektrizitätswerk ,Unterhaltskosten(-15%) ,Expedition: Männlich Geschick (10) ,Gewöhnlich
0,191376,Führender Elektroingenieur,,GuildhouseItem,, Kraftwerk  Elektrizitätswerk ,Zusatzprodukte:  Öl(3) Brandgefahr(-90%) ,Expedition: Männlich Geschick (30) Navigation (10) ,Selten
0,191375,Magnetiker,,GuildhouseItem,, Kraftwerk  Elektrizitätswerk ,Zusatzprodukte:  Öl(5) ,Expedition: Männlich Geschick (20) ,Ungewöhnlich
0,191312,Konditorin,,GuildhouseItem,, Küche ,Unterhaltskosten(-60%) ,Expedition: Weiblich Geschick (10) ,Gewöhnlich
0,191356,Meisterkonditor,,GuildhouseItem,, Küche ,Zusatzprodukte:  Schokolade(3) Produkt ersetzen(Fischöl => Kakao) ,Expedition: Männlich Geschick (30) ,Selten
0,191313,Gelatiere,,GuildhouseItem,, Küche ,Produktion(20%) ,Expedition: Weiblich Geschick (20) ,Ungewöhnlich
0,125124,Enbesanischer Bischof,Land of Lions,GuildhouseItem,, Laternenmacher ,Produktion(30%) Produkt ersetzen(Wachskerzen => Glühbirnen) ,Expedition: Männlich Glaube (20) ,Selten
0,125062,Behäbige Freistrahlturbine,Land of Lions,GuildhouseItem,, Lehmschöpferei  Papiermühle ,Produktion(45%) Unterhaltskosten(-50%) ,,Episch
0,125061,Ersatzrad,Land of Lions,GuildhouseItem,, Lehmschöpferei  Papiermühle ,Produktion(30%) Unterhaltskosten(20%) ,,Ungewöhnlich
0,190951,Gekreuztes Maissaatgut,,GuildhouseItem,, Maisplantage  Hacienda- Maisplantage ,Produktion(25%) Fruchtbarkeit bereitgestellt(Mais--Fruchtbarkeit) ,,Episch
0,190950,Qualitäts-Maissaatgut,,GuildhouseItem,, Maisplantage  Hacienda- Maisplantage ,Fruchtbarkeit bereitgestellt(Mais--Fruchtbarkeit) ,,Selten
0,190949,Maissaatgut,,GuildhouseItem,, Maisplantage  Hacienda- Maisplantage ,Produktion(-15%) Fruchtbarkeit bereitgestellt(Mais--Fruchtbarkeit) ,,Ungewöhnlich
0,191401,Chantelle die Feinschmeckerin,,GuildhouseItem,, Metzgerei ,Produktion(40%) Zusatzprodukte:  Talg(3) ,Expedition: Weiblich Kampfkraft (20) Heilkunst (10) ,Episch
0,191384,Metzger,,GuildhouseItem,, Metzgerei ,Arbeitskräfte(-20%) ,Expedition: Männlich Kampfkraft (5) ,Gewöhnlich
0,191388,"Maxime Graves, Delicatesseur Extraordinaire",,GuildhouseItem,, Metzgerei ,Produktion(50%) Zusatzprodukte:  Gulasch(2) Produkt ersetzen(Schweine => Rindfleisch) ,Expedition: Männlich Kampfkraft (25) Heilkunst (15) ,Legendär
0,191403,Fleischermeister,,GuildhouseItem,, Metzgerei ,Zusatzprodukte:  Talg(4) Unterhaltskosten(-30%) ,Expedition: Männlich Kampfkraft (15) Heilkunst (5) ,Selten
0,191397,Schlachter,,GuildhouseItem,, Metzgerei  Schweinezucht ,Produktion(20%) ,Expedition: Männlich Kampfkraft (10) ,Ungewöhnlich
0,8908,Enbesanischer Gesandter,Land of Lions,GuildhouseItem,, Mezcal-Ausschank  Jalea-Küche  Parfümlabor  Imkerei  Indigofarm  Hibiskusfarm  Arsenal: Pigmente ,Produktion(35%) Zusatzprodukte: (2) Produkt nicht benötigt(Indigo) Produkt ersetzen(Kräuter => Hibiskusblüten) Produkt ersetzen(Erze => Indigo) Produkt ersetzen(Kokosöl => Bienenwachs) Unterhaltskosten(35%) Arbeitskräfte(25%) ,Expedition: Männlich Heilkunst (5) ,Selten
0,191414,Handwerkerin,,GuildhouseItem,, Nähmaschinenfabrik ,Arbeitskräfte(-20%) ,Expedition: Weiblich Geschick (15) ,Gewöhnlich
0,191417,Reparateur,,GuildhouseItem,, Nähmaschinenfabrik ,Produktion(20%) ,Expedition: Männlich Geschick (25) ,Ungewöhnlich
0,190841,The Cutting Edge',,GuildhouseItem,, Nähmaschinenfabrik  Konservenfabrik  Hochrad--Werkhalle  Laternenmacher  Nähmaschinenfabrik  Ventilator-Fabrik  Arsenal: Feuerlöscher ,Produktion(40%) Arbeitskräfte(-50%) ,Expedition: Geschick (20) ,Episch
0,190840,Fräsmaschine,,GuildhouseItem,, Nähmaschinenfabrik  Konservenfabrik  Hochrad--Werkhalle  Laternenmacher  Nähmaschinenfabrik  Ventilator-Fabrik  Arsenal: Feuerlöscher ,Produktion(35%) ,Expedition: Geschick (15) ,Selten
0,190839,Hobelmaschine,,GuildhouseItem,, Nähmaschinenfabrik  Konservenfabrik  Hochrad--Werkhalle  Laternenmacher  Nähmaschinenfabrik  Ventilator-Fabrik  Arsenal: Feuerlöscher ,Produktion(30%) Unterhaltskosten(10%) ,Expedition: Geschick (10) ,Ungewöhnlich
0,8347,Dr. ÃÃ±igo Flores,New World Rising,GuildhouseItem,, Orchideenzuchtbetrieb  Kräutergarten ,Zusatzprodukte: (4) Arbeitskräfte(-20%) ,Expedition: Männlich Geschick (15) ,Ungewöhnlich
0,125129,Wahenoor der Papiermühlen-Experte,Land of Lions,GuildhouseItem,, Papiermühle ,Produktion(40%) Produkt ersetzen(Holz => Wanza-Bretter) ,Expedition: Weiblich Geschick (10) ,Episch
0,190930,Gekreuztes Paprikasaatgut,,GuildhouseItem,, Paprikafarm ,Produktion(25%) Fruchtbarkeit bereitgestellt(Paprika--Fruchtbarkeit) ,,Episch
0,190929,Qualitäts-Paprikasaatgut,,GuildhouseItem,, Paprikafarm ,Fruchtbarkeit bereitgestellt(Paprika--Fruchtbarkeit) ,,Selten
0,190928,Paprikasaatgut,,GuildhouseItem,, Paprikafarm ,Produktion(-15%) Fruchtbarkeit bereitgestellt(Paprika--Fruchtbarkeit) ,,Ungewöhnlich
0,191354,Johan der Erfinder,,GuildhouseItem,, Phonographenfabrik ,Produktion(40%) Produkt ersetzen(Holzfurnier => Bretter) ,Expedition: Männlich Geschick (40) Redegabe (20) ,Episch
0,191374,Grammophonist,,GuildhouseItem,, Phonographenfabrik ,Unterhaltskosten(-10%) ,Expedition: Männlich Geschick (20) ,Ungewöhnlich
0,191372,Techniker,,GuildhouseItem,, Phonographenfabrik  Ventilator-Fabrik  Motorenfabrik ,Arbeitskräfte(-20%) ,Expedition: Männlich Geschick (10) ,Gewöhnlich
0,191345,Modistin,,GuildhouseItem,, Ponchoweberei ,Zusatzprodukte:  Segel(4) Arbeitskräfte(-50%) ,Expedition: Weiblich Geschick (25) Heilkunst (15) ,Selten
0,191343,Näherin,,GuildhouseItem,, Ponchoweberei ,Unterhaltskosten(-100%) ,Expedition: Weiblich Geschick (15) ,Ungewöhnlich
0,191341,Strickerin,,GuildhouseItem,, Ponchoweberei  Alpaca Farm ,Produktion(10%) ,Expedition: Weiblich Geschick (5) ,Gewöhnlich
0,191347,"Cristobal Taffeta, Zar der Mode",,GuildhouseItem,, Ponchoweberei  Hutmacherei  Kostümhändler ,Produktion(50%) Zusatzprodukte:  Arbeitskleidung(2) Pelzmäntel(3) Attraktivität(8) ,Expedition: Männlich Geschick (45) Redegabe (35) ,Legendär
0,191346,Mariana die Meisterstilistin,,GuildhouseItem,, Ponchoweberei  Hutmacherei  Schuster  Kostümhändler ,Produktion(40%) Zusatzprodukte:  Arbeitskleidung(3) ,Expedition: Weiblich Geschick (35) Glaube (25) ,Episch
0,191585,Bohrhauer,,GuildhouseItem,, Quarzgrube  Alle Salpeterwerke  Bauxitmine ,Produktion(10%) ,Expedition: Männlich Kampfkraft (5) Geschick (5) ,Gewöhnlich
0,191587,Ausschachterin,,GuildhouseItem,, Quarzgrube  Alle Salpeterwerke  Lehmschöpferei ,Arbeitskräfte(-100%) ,Expedition: Weiblich Kampfkraft (10) Geschick (10) ,Ungewöhnlich
